text,label
"các nhân_viên có_thể nói tiếng anh và thân_thiện các thực_phẩm nóng và tươi . nơi luôn bận_rộn , và lộn_xộn .. họ cần phải làm sạch nhiều hơn . ngoài_ra , nó nên không có khói bên ngoài nhìn_chung , bạn có_thể đi khắp_nơi vì nó đang mở 247 .",1
"tôi đặt_hàng từ mcdonalds khá thường_xuyên sử_dụng ứng_dụng . tôi khá tự_tin chi_nhánh này là một thứ lấp đầy đơn đặt_hàng của tôi . mọi thứ đều tốt ngoại_trừ khoai_tây chiên , thường đến héo và sũng nước . điều này là do khoai_tây chiên được vận_chuyển trong một túi giấy màu nâu kín , hấp chúng một_cách hiệu_quả .",2
kém,0
bình_thường,2
"thật_sự mà nói là quán phục_vụ rất tệ và trải_nghiệm quá là ấm_ức . nhân_viên thì xem khách không ra gì , hỏi a ơi dụng_cụ ăn_uống đâu ạ , thì a đầu_tiên là ngó lơ và coi như hông biết gì , và mình tiếp_tục hỏi a thứ 2 thì a_bảo kìa bên kìa kìa , trong khi đó tụi mình hông thấy nên mới hỏi lại . và cuối_cùng là tụi mình ăn nhưng hông có dụng_cụ ăn nois trắng ăn bóc đó ạ . nếu_như hai a nhân_viên đó mà đi ra ngoài ăn và gặp tình_huống như_vậy thì sẽ thấy thế_nào ạ . hông lẻ nói là miếng ăn là miếng nhục chứ ạ . bữa ăn tồi_tệ nhất mà tụi mình từng_trải nghiệm .",0
đã không đáp_ứng mong_đợi của tôi đối_với một mcdonalds bình_thường . bánh_mì đã nhai và bánh burger rất lộn_xộn . dịch_vụ rất nhanh và tốt nhưng các bàn đã dính và không được làm sạch tốt . không phải là một chiếc burger mcdonalds thích_hợp,0
"có quá nhiều người vào buổi tối . kiosk mất nhiều thời_gian để xem nó có quen_thuộc không . có rất nhiều khách_hàng đến_nỗi nhân_viên không_thể dọn_dẹp bàn . ngoài_ra còn thiếu nước sốt , nhưng không nạp lại . hamburger chỉ là một mac lớn , nhưng patty dường_như đã bật lò_vi_sóng và kích_thước bánh_mì kẹp thịt hơi nhỏ . nhưng nó rẻ hơn một_chút so với hàn_quốc .",2
"nơi sạch_sẽ , lịch_sự , thức_ăn ngon , kem ngon nhân_viên dễ_thương , lễ_phép",1
"quán duy_nhất ở hn , phục_vụ khá nhanh",1
"nhân_viên phục_vụ và quản_lí điều tệ , không quan_tâm khách , không có dụng_cụ ăn_uống dành cho khách ngồi tại_chỗ , khu_vực để tương không sạch_sẽ .",0
"giá_cả hợp_lý nhất , nhưng gà rán vẫn không ngon , nó có_thể là do bột mì",2
giá ổn dịch_vụ nhanh chất_lượng không_gian không được sạch_sẽ . cần cải_thiện,0
"đông vui , đồ_ăn ngon . rất đáng thử",1
ăn_ở đây bị ỉa_chảy ạ,0
"đã dặn không lấy đùi cũng bỏ cái đùi vô . đã vậy còn đưa 3 gói tương cà không có tương_ớt , gần 12h đêm fai vác cái chén đi xin hàng_xóm trọ ít tương để ăn . 3 sao là hên rồi . đơn hàng số 139 mua lúc 23h2023h30 tại mcdonald điện_biên_phủ . ăn mình tức muốn trào đờm .",2
"họ đang chùng xuống . dịch_vụ này không phải là dịch_vụ mcdonald của đẳng_cấp thế_giới mà tất_cả chúng_ta đều biết và yêu thích . thực_phẩm là tiêu_chuẩn mặc_dù . mà có vị giống nhau . ngoài_ra , hãy cẩn_thận để không gây sốc cho bản_thân trên phích cắm này .",2
đợi order hơi lâu nhưng đồ_ăn chấp_nhận được,1
thức_ăn bằng nhựa,0
thu tiền trên thẻ td xong lại lấy cả tiền_mặt . mcd vòng xoay đbp,0
chất_lượng đồ_ăn xuống quá,0
"quán có chỗ đậu xe_máy và cả oto miễn_phí nếu gọi đồ_ăn trong quán , lúc mình tới thì quán rất đông khách . có màn_hình cảm_ứng gọi món tính tiền , hoặc mua và thanh_toán tại quầy , có_thể nhận đồ_ăn tại quầy hoặc nhân_viên bưng ra .",1
dịch_vụ là tốt n nhanh . ngồi bên ngoài là tự_tử khi xe_tay ga tăng_tốc quanh góc . cà_phê có vị như sh,2
tôi rất vui vì tôi có mac buổi sáng,1
"môi_trường ăn_uống sạch_sẽ và dịch_vụ đặt_hàng rất chu_đáo , đó là một nơi tuyệt_vời để thư_giãn và thưởng_thức bữa ăn",1
tốt cho trẻ_em và gia_đình sau chuyến lưu_diễn thành_phố và đi bộ dài .,2
"yeah , đánh_giá đây là vơ sở tệ nhất của mc . tại_sao hả 39k một miếng gà mà nhue kiểu gà 3 tháng tuổi vậy , quá bé luôn . so_sánh với mc sc vivo thì đúng là cú lừa to_lớn đã thế gà còn không được nóng_hổi nữa . nói_chung lần đầu cũng sẽ là lần cuối ghé nơi này",0
"1 không có chỗ đỗ xe 2 để xe bảo_vệ không đưa thẻ 3 đồ_ăn lộn_xộn khó hiểu và đắt 4 đồ_ăn ít và nhỏ , khoai_tây thì rắc muối quá mặn 5 toalet thì chỉ có 2 phòng mà_còn đặt trong chỗ ăn_uống 6 chật_chội nên học_tập trong sài_gòn nhé .",0
"đã thấy họ 3 lần đưa ra cùng một đơn đặt_hàng , cho những người_dân địa_phương đã ra_lệnh theo chúng_tôi . 30 phút thời_gian chờ_đợi là một trò_đùa cho thức_ăn nhanh . mỗi khi bạn hỏi chuyện gì đang xảy ra . chờ 5 phút . câu nói đùa",0
rất ngon nhưng lại ít,1
chúng_tôi đã gọi xúc_xích và muffin trứng chỉ nhận được xúc_xích bánh_quế lạnh không có nước sốt mua bằng cốm không có đường mua với cà_phê . nhân_viên chùng,0
"có một_số nước sốt mcnuggets , vì_vậy bạn có_thể tự mang nó đến và ăn nó . mcdonalds , không khác gì ở đây macwing là ㅂㄹ",2
chỗ thoáng tiện để hẹn bạn_bè . điểm trừ là toilet hôi với khai .,2
chỗ ngoài mát mẽ rất chill đặc_biệt là buổi tối muộn,2
đó là mcdonald với dịch_vụ bàn,1
như một con donalds mac nên ... rẻ hơn 2 đến 3 lần so với ở hà_lan,1
"nhân_viên phục_vụ và quản_lí điều tệ , không quan_tâm khách , không có dụng_cụ ăn_uống dành cho khách ngồi tại_chỗ , khu_vực để tương không sạch_sẽ .",0
tôtf,2
"đã 24 giờ , vì_vậy đã đến lúc đi ăn kem hoặc các bữa ăn đơn_giản muộn . tôi muốn cho 5 sao cho hướng_dẫn sử_dụng , nhưng mỗi lần tôi phải tổ_chức rác thực_phẩm trên bàn ngoài_trời , có 3 sao .",2
các nhân_viên lười_biếng vào ban_đêm và không được vệ_sinh,2
rubbish wifi cho một thương_hiệu nổi_tiếng,0
"nhân_viên hương nguyễn_giải_thích không rõ_ràng , bắt khách đi thanh_toán lòng_vòng , không có 1 lời xin_lỗi khách",0
"tôi đặt_hàng từ mcdonalds khá thường_xuyên sử_dụng ứng_dụng . tôi khá tự_tin chi_nhánh này là một thứ lấp đầy đơn đặt_hàng của tôi . mọi thứ đều tốt ngoại_trừ khoai_tây chiên , thường đến héo và sũng nước . điều này là do khoai_tây chiên được vận_chuyển trong một túi giấy màu nâu kín , hấp chúng một_cách hiệu_quả .",2
tôi đã có một burger kết_hợp với nước sốt teriyaki cho lễ_hội tet . nó là tuyệt_vời .,1
"trung_bình , thịt trên burger có vị lạ , không phải ở các nước châu_á khác .",2
"mc . donalds ở đây bẩn nhất trong tất_cả nhà_hàng thức_ăn nhanh mà tôi từng_trải nghiệm rác và vết đồ_ăn lăn_lóc trên bàn sau khi khách ăn xong nhân_viên dọn rất chậm hoặc không dọn . ngay từ đầu bước vào tôi đã thấy rất nhiều bàn không được dọn , sau khi gọi món cho tới khi ăn xong nó vẫn nằm trên bàn không biết là nhà_hàng này nhân_viên dọn hay khách tự dọn nhà_vệ_sinh thì nặc mùi khai như kiểu wc trường tiểu_học năm 20 không biết món ăn_ở đây có đảm_bảo vệ_sinh không nữa bài đánh_giá này được viết sau khi tôi ăn xong và tải lên khi vẫn ngồi tại mc donalds dakao không hiểu sao nhà_hàng này vẫn được tổng reviews trên 4 sao khuyên các bạn thích ăn mc donalds nên qua các chi_nhánh khác",0
tránh xa mcdonalds tệ nhất mà tôi đã từng có . đã cho tôi ngộ_độc thực_phẩm kinh_tởm,0
đồ_ăn không vệ_sinh . ăn xong đau bụng,0
"chất_lượng đồ_ăn thì không có gì phải nói tuy_nhiên cách_thức làm_việc ở nhà_hàng này lại không hiệu_quả chút nào quán không có loa thông_báo vì quán rất đông khách , lượng người chờ lấy đồ_là rất lớn , có những khách tây hoặc người chờ lấy đồ tại bàn thì không_thể nghe hoặc hiểu được nếu_như nhân_viên chỉ gào mồm lên đọc đơn số ... ra nhận hàng nơi này thực_sự cần một hệ_thống loa và mic để nhân_viên đọc số thứ_tự trên loa tránh cho việc đồ làm xong nhưng người nhận không biết cứ chờ và và lượng khách tới liên_tục sẽ gây hiện_tượng chờ đồ lâu , ách_tắc không cần_thiết",2
sao cái gì sáng việt_nam cũng bị biến_tướng theo hướng xấu nhỉ nhìn phần big mac bán ở vn mà mình thấy xấu_hổ,0
bà_già gần nhà_hàng đòi_hỏi tiền đỗ xe trên đường,1
"vì_vậy , chậm cho một mcdonalds .",0
trải_nghiệm tuỳ mỗi cá_nhân .,2
khỏi nói proo,1
chúng_tôi đã gọi xúc_xích và muffin trứng chỉ nhận được xúc_xích bánh_quế lạnh không có nước sốt mua bằng cốm không có đường mua với cà_phê . nhân_viên chùng,0
quá chán .,0
trứng muffin set 690 dong,1
"ăn ngon , phục_vụ nhanh . vị_trí đẹp",1
"túi khoai_tây chiên luôn_luôn trống một_nửa mcdonald việt_nam là một trò lừa_đảo ở mọi nơi khác trên thế_giới , chiếc túi nhiều hơn đầy_đủ",0
"mc donalds nằm ngay vòng xoay điện_biên_phủ , thuận_tiện nhất là tạt xe vào là có ngay bãi giữ xe rộng bên phải . view ở đây khá đẹp , không_gian rộng_rãi rất thoải_mái . tuy_nhiên việc đặt mua khá rườm_rà . hơi mất thời_gian , dù có sự hỗ_trợ của nhân_viên .",2
"đồ_ăn ngon , hamberger ngon , trà đá là trà_lipton , gà nuget là gà băm viên",1
trừ_tà . giao_tiếp và thuận_tiện .,1
"chi_nhánh gần nhà nhất nên mình thường hay ra đây ăn gà rán hoặc vài món khác . rất thoải_mái vì lượng khách cũng lai_rai , lễ thì dĩ_nhiên sẽ rất đông đến độ xếp_hàng dài_ngoằng để order . . lúc thì mình mua combo 29k , rồi combo 39k , khi thì mình ghé mua phần ăn happy meal có kèm đồ_chơi cho bé , đồ_chơi cũng xịn và bắt trend lắm .. . gà rán mình rất ưng , vị ngon vừa_miệng , bột da giòn_tan , thịt gà ngon kèm nhiều loại sốt chấm . buổi sáng sớm đến trước 11h có bánh muffin kẹp trứng phô_mai hoặc thịt khá ổn để ăn sáng . kem_cây ngọt nhẹ . đặc_biệt , đến mc donalds nên thử qua món trà xanh đá xay best của best nhé ngon toẹt vời , không hề thất_vọng . món điểm trừ là trà đào nhé đừng mua phí tiền vì độ dỡ của nó thôi rồi .. . nhân_viên khá dễ_tính và thân_thiện , nhân_viên bảo_vệ cả 2đều dễ_thương , vui_vẻ , rất dễ gần , thích nói_chuyện với khách .",1
"nó khá tốt_đẹp . một phần mà thực_đơn của họ chỉ có những lựa_chọn burger hạn_chế , tôi sẽ giết vì w lớn ngon . nói_chung , mặc_dù , thực_phẩm là tốt và dịch_vụ là tốt . mayo là ngọt_ngào , mặc_dù . tôi nghĩ điều đó thật kỳ_lạ .",1
gia_đình tôi rất thích ăn_uống tại hệ_thống mcdonalds vì nó chuyên_nghiệp và có nơi vui_chơi cho bé .,1
mong các bạn có_thể tôn_trọng việc dùng đũa,0
"nếu đây là mcdonalds , trong đó hà_nội phải có , thì đó là một nhánh quá nhỏ . và vị_trí này đầy chiều chủ_nhật chất_lượng là trung_bình đến xấu .",0
khoẻ,2
cũng ok:thích làm sáng màu da:,1
cũng được,2
tạm được,2
"đắt , vị phù_hợp với người nước_ngoài hơn là người việt",0
"tiện chỗ để xe , đồ_ăn và nước uống quá dở",2
chờ món ăn rất lâu,0
tài_xế công_nghệ đến lấy hàng không cho tài_xế vào quán bắt đứng ngoài đợi . dù trời đang nắng hay mưa quản_lý quán lên xem_xét lại mình và nhân_viên quán,0
"tụi nhỏ rất thích , thoải_mái",1
"không_gian nóng , tiết_kiệm điện_máy lạnh . vô đó cũng đông khách , ăn thì nhớ lấy hoá_đơn để miễn_phí gửi xe .",2
"dịch_vụ chậm , quên bánh burger của tôi theo thứ_tự mang đi , nhà_hàng bẩn_thỉu .",0
mấy đứa làm part time có thái_độ rất là mất_dạy mọi người không nên tới đây,0
qua te,0
nhân_viên thái_độ không tốt phân_biệt đối_xử,0
giống như tất_cả các mcdonalds,2
"tiện chỗ để xe , đồ_ăn và nước uống quá dở",2
khi bạn cần 1 bữa ăn đầy_đủ giao về nhà qua grab . thì bạn lại nhận được 1 nửa món hàng và mất 30k tiền điện_thoại để báo nhà_hàng là giao thiếu món phải_chăng nhân_viên ở đây không được đào_tạo hoặc quản_lý bận xem youtube làm_ăn mất uy_tín vậy sao tồn_tại được terrible service ever untrained and unprofessional staffs,0
giống như tất_cả các mcdonalds,2
"không hiểu sao , không ngon như bên nga hay bên singapore",2
duy_nhất ở hà_nội,2
"rất bẩn và có mùi trong nhà_vệ_sinh , bãi đậu xe để mua_sắm không có mưa",0
không quá ấn_tượng lắm,1
tôi không biết cách đặt_hàng như một bảng điều_khiển cảm_ứng . họ sẽ không chấp_nhận nó ở quầy nên tôi không_thể đi_nữa .,2
nhộn_nhạo quá,2
"đã đi sử_dụng phòng tắm và wifi miễn_phí , giấy phải được ném vào thùng . sạch_sẽ . nhân_viên thân_thiện .",1
chúng_tôi với bạn_bè của tôi đã đến thăm nơi này . hương_vị trong macdonalds này là tuyệt_vời . nhưng thật không may trong 37 giờ sau khi chúng_tôi thưởng_thức bữa ăn của chúng_tôi . chúng_tôi đã gặp vấn_đề như một bệnh tiêu_chảy và chúng_tôi không_thể ngăn_chặn nó trong hai ngày . bạn có_thể vui_lòng kiểm_tra chỗ của bạn để được vệ_sinh cảm_ơn .,0
